"307"	"98"	"MANUEL MANRIQUE"	"1"	"2022-06-05 13:13:47"	\N	\N
"308"	"99"	"GENERAL EN JEFE JOSÉ LAURENCIO SILVA"	"1"	"2022-06-05 13:13:47"	\N	\N
"309"	"100"	"CURIAPO"	"1"	"2022-06-05 13:13:47"	\N	\N
"310"	"100"	"ALMIRANTE LUIS BRIÓN"	"1"	"2022-06-05 13:13:47"	\N	\N
"311"	"100"	"FRANCISCO ANICETO LUGO"	"1"	"2022-06-05 13:13:47"	\N	\N
"312"	"100"	"MANUEL RENAUD"	"1"	"2022-06-05 13:13:47"	\N	\N
"313"	"100"	"PADRE BARRAL"	"1"	"2022-06-05 13:13:47"	\N	\N
"314"	"100"	"SANTOS DE ABELGAS"	"1"	"2022-06-05 13:13:47"	\N	\N
"315"	"101"	"IMATACA"	"1"	"2022-06-05 13:13:47"	\N	\N
"316"	"101"	"CINCO DE JULIO"	"1"	"2022-06-05 13:13:47"	\N	\N
"317"	"101"	"JUAN BAUTISTA ARISMENDI"	"1"	"2022-06-05 13:13:47"	\N	\N
"318"	"101"	"MANUEL PIAR"	"1"	"2022-06-05 13:13:47"	\N	\N
"319"	"101"	"RÓMULO GALLEGOS"	"1"	"2022-06-05 13:13:47"	\N	\N
"320"	"102"	"PEDERNALES"	"1"	"2022-06-05 13:13:47"	\N	\N
"321"	"102"	"LUIS BELTRÁN PRIETO FIGUEROA"	"1"	"2022-06-05 13:13:47"	\N	\N
"322"	"103"	"SAN JOSÉ (DELTA AMACURO)"	"1"	"2022-06-05 13:13:47"	\N	\N
"323"	"103"	"JOSÉ VIDAL MARCANO"	"1"	"2022-06-05 13:13:47"	\N	\N
"324"	"103"	"JUAN MILLÁN"	"1"	"2022-06-05 13:13:47"	\N	\N
"325"	"103"	"LEONARDO RUÍZ PINEDA"	"1"	"2022-06-05 13:13:47"	\N	\N
"326"	"103"	"MARISCAL ANTONIO JOSÉ DE SUCRE"	"1"	"2022-06-05 13:13:47"	\N	\N
"327"	"103"	"MONSEÑOR ARGIMIRO GARCÍA"	"1"	"2022-06-05 13:13:47"	\N	\N
"328"	"103"	"SAN RAFAEL (DELTA AMACURO)"	"1"	"2022-06-05 13:13:47"	\N	\N
"329"	"103"	"VIRGEN DEL VALLE"	"1"	"2022-06-05 13:13:47"	\N	\N
"330"	"10"	"CLARINES"	"1"	"2022-06-05 13:13:47"	\N	\N
"331"	"10"	"GUANAPE"	"1"	"2022-06-05 13:13:47"	\N	\N
"332"	"10"	"SABANA DE UCHIRE"	"1"	"2022-06-05 13:13:47"	\N	\N
"333"	"104"	"CAPADARE"	"1"	"2022-06-05 13:13:47"	\N	\N
"334"	"104"	"LA PASTORA"	"1"	"2022-06-05 13:13:47"	\N	\N
"335"	"104"	"LIBERTADOR"	"1"	"2022-06-05 13:13:47"	\N	\N
"336"	"104"	"SAN JUAN DE LOS CAYOS"	"1"	"2022-06-05 13:13:47"	\N	\N
"337"	"105"	"ARACUA"	"1"	"2022-06-05 13:13:47"	\N	\N
"338"	"105"	"LA PEÑA"	"1"	"2022-06-05 13:13:47"	\N	\N
"339"	"105"	"SAN LUIS"	"1"	"2022-06-05 13:13:47"	\N	\N
"340"	"106"	"BARIRO"	"1"	"2022-06-05 13:13:47"	\N	\N
"341"	"106"	"BOROJÓ"	"1"	"2022-06-05 13:13:47"	\N	\N
"342"	"106"	"CAPATÁRIDA"	"1"	"2022-06-05 13:13:47"	\N	\N
"343"	"106"	"GUAJIRO"	"1"	"2022-06-05 13:13:47"	\N	\N
"344"	"106"	"SEQUE"	"1"	"2022-06-05 13:13:47"	\N	\N
"345"	"106"	"ZAZÁRIDA"	"1"	"2022-06-05 13:13:47"	\N	\N
"346"	"106"	"VALLE DE EROA"	"1"	"2022-06-05 13:13:47"	\N	\N
"347"	"107"	"CACIQUE MANAURE"	"1"	"2022-06-05 13:13:47"	\N	\N
"348"	"108"	"NORTE"	"1"	"2022-06-05 13:13:47"	\N	\N
"349"	"108"	"CARIRUBANA"	"1"	"2022-06-05 13:13:47"	\N	\N
"350"	"108"	"SANTA ANA"	"1"	"2022-06-05 13:13:47"	\N	\N
"351"	"108"	"URBANA PUNTA CARDÓN"	"1"	"2022-06-05 13:13:47"	\N	\N
"352"	"109"	"LA VELA DE CORO"	"1"	"2022-06-05 13:13:47"	\N	\N
"353"	"109"	"ACURIGUA"	"1"	"2022-06-05 13:13:47"	\N	\N
"354"	"109"	"GUAIBACOA"	"1"	"2022-06-05 13:13:47"	\N	\N
"355"	"109"	"LAS CALDERAS"	"1"	"2022-06-05 13:13:47"	\N	\N
"356"	"109"	"MACORUCA"	"1"	"2022-06-05 13:13:47"	\N	\N
"357"	"110"	"DABAJURO"	"1"	"2022-06-05 13:13:47"	\N	\N
"358"	"111"	"AGUA CLARA"	"1"	"2022-06-05 13:13:47"	\N	\N
"359"	"111"	"AVARIA"	"1"	"2022-06-05 13:13:47"	\N	\N
"360"	"111"	"PEDREGAL"	"1"	"2022-06-05 13:13:47"	\N	\N
"361"	"111"	"PIEDRA GRANDE"	"1"	"2022-06-05 13:13:47"	\N	\N
"362"	"111"	"PURURECHE"	"1"	"2022-06-05 13:13:47"	\N	\N
"363"	"112"	"ADAURE"	"1"	"2022-06-05 13:13:47"	\N	\N
"364"	"112"	"ADÍCORA"	"1"	"2022-06-05 13:13:47"	\N	\N
"365"	"112"	"BARAIVED"	"1"	"2022-06-05 13:13:47"	\N	\N
"366"	"112"	"BUENA VISTA"	"1"	"2022-06-05 13:13:47"	\N	\N
"367"	"112"	"JADACAQUIVA"	"1"	"2022-06-05 13:13:47"	\N	\N
"368"	"112"	"EL VÍNCULO"	"1"	"2022-06-05 13:13:47"	\N	\N
"369"	"112"	"EL HATO"	"1"	"2022-06-05 13:13:47"	\N	\N
"370"	"112"	"MORUY"	"1"	"2022-06-05 13:13:47"	\N	\N
"371"	"112"	"PUEBLO NUEVO"	"1"	"2022-06-05 13:13:47"	\N	\N
"372"	"113"	"AGUA LARGA"	"1"	"2022-06-05 13:13:47"	\N	\N
"373"	"113"	"EL PAUJÍ"	"1"	"2022-06-05 13:13:47"	\N	\N
"374"	"113"	"INDEPENDENCIA"	"1"	"2022-06-05 13:13:47"	\N	\N
"375"	"113"	"MAPARARÍ"	"1"	"2022-06-05 13:13:47"	\N	\N
"376"	"114"	"AGUA LINDA"	"1"	"2022-06-05 13:13:47"	\N	\N
"377"	"114"	"ARAURIMA"	"1"	"2022-06-05 13:13:47"	\N	\N
"378"	"114"	"JACURA"	"1"	"2022-06-05 13:13:47"	\N	\N
"379"	"115"	"TUCACAS"	"1"	"2022-06-05 13:13:47"	\N	\N
"380"	"115"	"BOCA DE AROA"	"1"	"2022-06-05 13:13:47"	\N	\N
"381"	"116"	"LOS TAQUES"	"1"	"2022-06-05 13:13:47"	\N	\N
"382"	"116"	"JUDIBANA"	"1"	"2022-06-05 13:13:47"	\N	\N
"383"	"117"	"MENE DE MAUROA"	"1"	"2022-06-05 13:13:47"	\N	\N
"384"	"117"	"SAN FÉLIX"	"1"	"2022-06-05 13:13:47"	\N	\N
"385"	"117"	"CASIGUA"	"1"	"2022-06-05 13:13:47"	\N	\N
"386"	"118"	"GUZMÁN GUILLERMO"	"1"	"2022-06-05 13:13:47"	\N	\N
"387"	"118"	"MITARE"	"1"	"2022-06-05 13:13:47"	\N	\N
"388"	"118"	"RÍO SECO"	"1"	"2022-06-05 13:13:47"	\N	\N
"389"	"118"	"SABANETA"	"1"	"2022-06-05 13:13:47"	\N	\N
"390"	"118"	"SAN ANTONIO"	"1"	"2022-06-05 13:13:47"	\N	\N
"391"	"118"	"SAN GABRIEL"	"1"	"2022-06-05 13:13:47"	\N	\N
"392"	"118"	"SANTA ANA"	"1"	"2022-06-05 13:13:47"	\N	\N
"393"	"119"	"BOCA DEL TOCUYO"	"1"	"2022-06-05 13:13:47"	\N	\N
"394"	"119"	"CHICHIRIVICHE"	"1"	"2022-06-05 13:13:47"	\N	\N
"395"	"119"	"TOCUYO DE LA COSTA"	"1"	"2022-06-05 13:13:47"	\N	\N
"396"	"120"	"PALMASOLA"	"1"	"2022-06-05 13:13:47"	\N	\N
"397"	"121"	"CABURE"	"1"	"2022-06-05 13:13:47"	\N	\N
"398"	"121"	"COLINA"	"1"	"2022-06-05 13:13:47"	\N	\N
"399"	"121"	"CURIMAGUA"	"1"	"2022-06-05 13:13:47"	\N	\N
"400"	"122"	"SAN JOSÉ DE LA COSTA"	"1"	"2022-06-05 13:13:47"	\N	\N
"401"	"122"	"PÍRITU"	"1"	"2022-06-05 13:13:47"	\N	\N
"402"	"123"	"SAN FRANCISCO"	"1"	"2022-06-05 13:13:47"	\N	\N
"403"	"124"	"SUCRE"	"1"	"2022-06-05 13:13:47"	\N	\N
"404"	"124"	"PECAYA"	"1"	"2022-06-05 13:13:47"	\N	\N
"405"	"125"	"TOCÓPERO"	"1"	"2022-06-05 13:13:47"	\N	\N
"406"	"126"	"EL CHARAL"	"1"	"2022-06-05 13:13:47"	\N	\N
"407"	"126"	"LAS VEGAS DEL TUY"	"1"	"2022-06-05 13:13:47"	\N	\N
"408"	"126"	"SANTA CRUZ DE BUCARAL"	"1"	"2022-06-05 13:13:47"	\N	\N
"409"	"127"	"BRUZUAL"	"1"	"2022-06-05 13:13:47"	\N	\N
"410"	"127"	"URUMACO"	"1"	"2022-06-05 13:13:47"	\N	\N
"411"	"128"	"PUERTO CUMAREBO"	"1"	"2022-06-05 13:13:47"	\N	\N
"412"	"128"	"LA CIÉNAGA"	"1"	"2022-06-05 13:13:47"	\N	\N
"413"	"128"	"LA SOLEDAD"	"1"	"2022-06-05 13:13:47"	\N	\N
"414"	"128"	"PUEBLO CUMAREBO"	"1"	"2022-06-05 13:13:47"	\N	\N
"415"	"128"	"ZAZÁRIDA"	"1"	"2022-06-05 13:13:47"	\N	\N
"416"	"113"	"CHURUGUARA"	"1"	"2022-06-05 13:13:47"	\N	\N
"417"	"129"	"CAMAGUÁN"	"1"	"2022-06-05 13:13:47"	\N	\N
"418"	"129"	"PUERTO MIRANDA"	"1"	"2022-06-05 13:13:47"	\N	\N
"419"	"129"	"UVERITO"	"1"	"2022-06-05 13:13:47"	\N	\N
"420"	"130"	"CHAGUARAMAS"	"1"	"2022-06-05 13:13:47"	\N	\N
"421"	"131"	"EL SOCORRO"	"1"	"2022-06-05 13:13:47"	\N	\N
"422"	"132"	"TUCUPIDO"	"1"	"2022-06-05 13:13:47"	\N	\N
"423"	"132"	"SAN RAFAEL DE LAYA"	"1"	"2022-06-05 13:13:47"	\N	\N
"424"	"133"	"ALTAGRACIA DE ORITUCO"	"1"	"2022-06-05 13:13:47"	\N	\N
"425"	"133"	"SAN RAFAEL DE ORITUCO"	"1"	"2022-06-05 13:13:47"	\N	\N
"426"	"133"	"SAN FRANCISCO JAVIER DE LEZAMA"	"1"	"2022-06-05 13:13:47"	\N	\N
"427"	"133"	"PASO REAL DE MACAIRA"	"1"	"2022-06-05 13:13:47"	\N	\N
"428"	"133"	"CARLOS SOUBLETTE"	"1"	"2022-06-05 13:13:47"	\N	\N
"429"	"133"	"SAN FRANCISCO DE MACAIRA"	"1"	"2022-06-05 13:13:47"	\N	\N
"430"	"133"	"LIBERTAD DE ORITUCO"	"1"	"2022-06-05 13:13:47"	\N	\N
"431"	"134"	"CANTACLARO"	"1"	"2022-06-05 13:13:47"	\N	\N
"432"	"134"	"SAN JUAN DE LOS MORROS"	"1"	"2022-06-05 13:13:47"	\N	\N
"433"	"134"	"PARAPARA"	"1"	"2022-06-05 13:13:47"	\N	\N
"434"	"135"	"EL SOMBRERO"	"1"	"2022-06-05 13:13:47"	\N	\N
"435"	"135"	"SOSA"	"1"	"2022-06-05 13:13:47"	\N	\N
"436"	"136"	"LAS MERCEDES"	"1"	"2022-06-05 13:13:47"	\N	\N
"437"	"136"	"CABRUTA"	"1"	"2022-06-05 13:13:47"	\N	\N
"438"	"136"	"SANTA RITA DE MANAPIRE"	"1"	"2022-06-05 13:13:47"	\N	\N
"439"	"137"	"VALLE DE LA PASCUA"	"1"	"2022-06-05 13:13:47"	\N	\N
"440"	"137"	"ESPINO"	"1"	"2022-06-05 13:13:47"	\N	\N
"441"	"138"	"SAN JOSÉ DE UNARE"	"1"	"2022-06-05 13:13:47"	\N	\N
"442"	"138"	"ZARAZA"	"1"	"2022-06-05 13:13:47"	\N	\N
"443"	"139"	"SAN JOSÉ DE TIZNADOS"	"1"	"2022-06-05 13:13:47"	\N	\N
"444"	"139"	"SAN FRANCISCO DE TIZNADOS"	"1"	"2022-06-05 13:13:47"	\N	\N
"445"	"139"	"SAN LORENZO DE TIZNADOS"	"1"	"2022-06-05 13:13:47"	\N	\N
"446"	"139"	"ORTIZ"	"1"	"2022-06-05 13:13:47"	\N	\N
"447"	"140"	"GUAYABAL"	"1"	"2022-06-05 13:13:47"	\N	\N
"448"	"140"	"CAZORLA"	"1"	"2022-06-05 13:13:47"	\N	\N
"449"	"141"	"SAN JOSÉ DE GUARIBE"	"1"	"2022-06-05 13:13:47"	\N	\N
"450"	"141"	"UVERAL"	"1"	"2022-06-05 13:13:47"	\N	\N
"451"	"142"	"SANTA MARÍA DE IPIRE"	"1"	"2022-06-05 13:13:47"	\N	\N
"452"	"142"	"ALTAMIRA"	"1"	"2022-06-05 13:13:47"	\N	\N
"453"	"143"	"EL CALVARIO"	"1"	"2022-06-05 13:13:47"	\N	\N
"454"	"143"	"EL RASTRO"	"1"	"2022-06-05 13:13:47"	\N	\N
"455"	"143"	"GUARDATINAJAS"	"1"	"2022-06-05 13:13:47"	\N	\N
"456"	"143"	"CAPITAL URBANA CALABOZO"	"1"	"2022-06-05 13:13:47"	\N	\N
"457"	"144"	"QUEBRADA HONDA DE GUACHE"	"1"	"2022-06-05 13:13:47"	\N	\N
"458"	"144"	"PÍO TAMAYO"	"1"	"2022-06-05 13:13:47"	\N	\N
"459"	"144"	"YACAMBÚ"	"1"	"2022-06-05 13:13:47"	\N	\N
"460"	"145"	"FRÉITEZ"	"1"	"2022-06-05 13:13:47"	\N	\N
"461"	"145"	"JOSÉ MARÍA BLANCO"	"1"	"2022-06-05 13:13:47"	\N	\N
"462"	"146"	"CATEDRAL"	"1"	"2022-06-05 13:13:47"	\N	\N
"463"	"146"	"CONCEPCIÓN"	"1"	"2022-06-05 13:13:47"	\N	\N
"464"	"146"	"EL CUJÍ"	"1"	"2022-06-05 13:13:47"	\N	\N
"465"	"146"	"JUAN DE VILLEGAS"	"1"	"2022-06-05 13:13:47"	\N	\N
"466"	"146"	"SANTA ROSA"	"1"	"2022-06-05 13:13:47"	\N	\N
"467"	"146"	"TAMACA"	"1"	"2022-06-05 13:13:47"	\N	\N
"468"	"146"	"UNIÓN"	"1"	"2022-06-05 13:13:47"	\N	\N
"469"	"146"	"AGUEDO FELIPE ALVARADO"	"1"	"2022-06-05 13:13:47"	\N	\N
"470"	"146"	"BUENA VISTA"	"1"	"2022-06-05 13:13:47"	\N	\N
"471"	"146"	"JUÁREZ"	"1"	"2022-06-05 13:13:47"	\N	\N
"472"	"147"	"JUAN BAUTISTA RODRÍGUEZ"	"1"	"2022-06-05 13:13:47"	\N	\N
"473"	"147"	"CUARA"	"1"	"2022-06-05 13:13:47"	\N	\N
"474"	"147"	"DIEGO DE LOZADA"	"1"	"2022-06-05 13:13:47"	\N	\N
"475"	"147"	"PARAÍSO DE SAN JOSÉ"	"1"	"2022-06-05 13:13:47"	\N	\N
"476"	"147"	"SAN MIGUEL"	"1"	"2022-06-05 13:13:47"	\N	\N
"477"	"147"	"TINTORERO"	"1"	"2022-06-05 13:13:47"	\N	\N
"478"	"147"	"JOSÉ BERNARDO DORANTE"	"1"	"2022-06-05 13:13:47"	\N	\N
"479"	"147"	"CORONEL MARIANO PERAZA "	"1"	"2022-06-05 13:13:47"	\N	\N
"480"	"148"	"BOLÍVAR"	"1"	"2022-06-05 13:13:47"	\N	\N
"481"	"148"	"ANZOÁTEGUI"	"1"	"2022-06-05 13:13:47"	\N	\N
"482"	"148"	"GUARICO"	"1"	"2022-06-05 13:13:47"	\N	\N
"483"	"148"	"HILARIO LUNA Y LUNA"	"1"	"2022-06-05 13:13:47"	\N	\N
"484"	"148"	"HUMOCARO ALTO"	"1"	"2022-06-05 13:13:47"	\N	\N
"485"	"148"	"HUMOCARO BAJO"	"1"	"2022-06-05 13:13:47"	\N	\N
"486"	"148"	"LA CANDELARIA"	"1"	"2022-06-05 13:13:47"	\N	\N
"487"	"148"	"MORÁN"	"1"	"2022-06-05 13:13:47"	\N	\N
"488"	"149"	"CABUDARE"	"1"	"2022-06-05 13:13:47"	\N	\N
"489"	"149"	"JOSÉ GREGORIO BASTIDAS"	"1"	"2022-06-05 13:13:47"	\N	\N
"490"	"149"	"AGUA VIVA"	"1"	"2022-06-05 13:13:47"	\N	\N
"491"	"150"	"SARARE"	"1"	"2022-06-05 13:13:47"	\N	\N
"492"	"150"	"BURÍA"	"1"	"2022-06-05 13:13:47"	\N	\N
"493"	"150"	"GUSTAVO VEGAS LEÓN"	"1"	"2022-06-05 13:13:47"	\N	\N
"494"	"151"	"TRINIDAD SAMUEL"	"1"	"2022-06-05 13:13:47"	\N	\N
"495"	"151"	"ANTONIO DÍAZ"	"1"	"2022-06-05 13:13:47"	\N	\N
"496"	"151"	"CAMACARO"	"1"	"2022-06-05 13:13:47"	\N	\N
"497"	"151"	"CASTAÑEDA"	"1"	"2022-06-05 13:13:47"	\N	\N
"498"	"151"	"CECILIO ZUBILLAGA"	"1"	"2022-06-05 13:13:47"	\N	\N
"499"	"151"	"CHIQUINQUIRÁ"	"1"	"2022-06-05 13:13:47"	\N	\N
"500"	"151"	"EL BLANCO"	"1"	"2022-06-05 13:13:47"	\N	\N
"501"	"151"	"ESPINOZA DE LOS MONTEROS"	"1"	"2022-06-05 13:13:47"	\N	\N
"502"	"151"	"LARA"	"1"	"2022-06-05 13:13:47"	\N	\N
"503"	"151"	"LAS MERCEDES"	"1"	"2022-06-05 13:13:47"	\N	\N
"504"	"151"	"MANUEL MORILLO"	"1"	"2022-06-05 13:13:47"	\N	\N
"505"	"151"	"MONTAÑA VERDE"	"1"	"2022-06-05 13:13:47"	\N	\N
"506"	"151"	"MONTES DE OCA"	"1"	"2022-06-05 13:13:47"	\N	\N
"507"	"151"	"TORRES"	"1"	"2022-06-05 13:13:47"	\N	\N
"508"	"151"	"HERIBERTO ARROYO"	"1"	"2022-06-05 13:13:47"	\N	\N
"509"	"151"	"REYES VARGAS"	"1"	"2022-06-05 13:13:47"	\N	\N
"510"	"151"	"ALTAGRACIA"	"1"	"2022-06-05 13:13:47"	\N	\N
"511"	"152"	"SIQUISIQUE"	"1"	"2022-06-05 13:13:47"	\N	\N
"512"	"152"	"MOROTURO"	"1"	"2022-06-05 13:13:47"	\N	\N
"513"	"152"	"SAN MIGUEL"	"1"	"2022-06-05 13:13:47"	\N	\N
"514"	"152"	"XAGUAS"	"1"	"2022-06-05 13:13:47"	\N	\N
"515"	"179"	"PRESIDENTE BETANCOURT"	"1"	"2022-06-05 13:13:47"	\N	\N
"516"	"179"	"PRESIDENTE PÁEZ"	"1"	"2022-06-05 13:13:47"	\N	\N
"517"	"179"	"PRESIDENTE RÓMULO GALLEGOS"	"1"	"2022-06-05 13:13:47"	\N	\N
"518"	"179"	"GABRIEL PICÓN GONZÁLEZ"	"1"	"2022-06-05 13:13:47"	\N	\N
"519"	"179"	"HÉCTOR AMABLE MORA"	"1"	"2022-06-05 13:13:47"	\N	\N
"520"	"179"	"JOSÉ NUCETE SARDI"	"1"	"2022-06-05 13:13:47"	\N	\N
"521"	"179"	"PULIDO MÉNDEZ"	"1"	"2022-06-05 13:13:47"	\N	\N
"522"	"180"	"LA AZULITA"	"1"	"2022-06-05 13:13:47"	\N	\N
"523"	"181"	"SANTA CRUZ DE MORA"	"1"	"2022-06-05 13:13:47"	\N	\N
"524"	"181"	"MESA BOLÍVAR"	"1"	"2022-06-05 13:13:47"	\N	\N
"525"	"181"	"MESA DE LAS PALMAS"	"1"	"2022-06-05 13:13:47"	\N	\N
"526"	"182"	"ARICAGUA"	"1"	"2022-06-05 13:13:47"	\N	\N
"527"	"182"	"SAN ANTONIO"	"1"	"2022-06-05 13:13:47"	\N	\N
"528"	"183"	"CANAGUA"	"1"	"2022-06-05 13:13:47"	\N	\N
"529"	"183"	"CAPURÍ"	"1"	"2022-06-05 13:13:47"	\N	\N
"530"	"183"	"CHACANTÁ"	"1"	"2022-06-05 13:13:47"	\N	\N
"531"	"183"	"EL MOLINO"	"1"	"2022-06-05 13:13:47"	\N	\N
"532"	"183"	"GUAIMARAL"	"1"	"2022-06-05 13:13:47"	\N	\N
"533"	"183"	"MUCUTUY"	"1"	"2022-06-05 13:13:47"	\N	\N
"534"	"183"	"MUCUCHACHÍ"	"1"	"2022-06-05 13:13:47"	\N	\N
"535"	"184"	"FERNÁNDEZ PEÑA"	"1"	"2022-06-05 13:13:47"	\N	\N
"536"	"184"	"MATRIZ"	"1"	"2022-06-05 13:13:47"	\N	\N
"537"	"184"	"MONTALBÁN"	"1"	"2022-06-05 13:13:47"	\N	\N
"538"	"184"	"ACEQUIAS"	"1"	"2022-06-05 13:13:47"	\N	\N
"539"	"184"	"JAJÍ"	"1"	"2022-06-05 13:13:47"	\N	\N
"540"	"184"	"LA MESA"	"1"	"2022-06-05 13:13:47"	\N	\N
"541"	"184"	"SAN JOSÉ DEL SUR"	"1"	"2022-06-05 13:13:47"	\N	\N
"542"	"185"	"TUCANÍ"	"1"	"2022-06-05 13:13:47"	\N	\N
"543"	"185"	"FLORENCIO RAMÍREZ"	"1"	"2022-06-05 13:13:47"	\N	\N
"544"	"186"	"SANTO DOMINGO"	"1"	"2022-06-05 13:13:47"	\N	\N
"545"	"186"	"LAS PIEDRAS"	"1"	"2022-06-05 13:13:47"	\N	\N
"546"	"187"	"GUARAQUE"	"1"	"2022-06-05 13:13:47"	\N	\N
"547"	"187"	"MESA DE QUINTERO"	"1"	"2022-06-05 13:13:47"	\N	\N
"548"	"187"	"RÍO NEGRO"	"1"	"2022-06-05 13:13:47"	\N	\N
"549"	"188"	"ARAPUEY"	"1"	"2022-06-05 13:13:47"	\N	\N
"550"	"188"	"PALMIRA"	"1"	"2022-06-05 13:13:47"	\N	\N
"551"	"189"	"SAN CRISTÓBAL DE TORONDOY"	"1"	"2022-06-05 13:13:47"	\N	\N
"552"	"189"	"TORONDOY"	"1"	"2022-06-05 13:13:47"	\N	\N
"553"	"190"	"ANTONIO SPINETTI DINI"	"1"	"2022-06-05 13:13:47"	\N	\N
"554"	"190"	"ARIAS"	"1"	"2022-06-05 13:13:47"	\N	\N
"555"	"190"	"CARACCIOLO PARRA PÉREZ"	"1"	"2022-06-05 13:13:47"	\N	\N
"556"	"190"	"DOMINGO PEÑA"	"1"	"2022-06-05 13:13:47"	\N	\N
"557"	"190"	"EL LLANO"	"1"	"2022-06-05 13:13:47"	\N	\N
"558"	"190"	"GONZALO PICÓN FEBRES"	"1"	"2022-06-05 13:13:47"	\N	\N
"559"	"190"	"JACINTO PLAZA"	"1"	"2022-06-05 13:13:47"	\N	\N
"560"	"190"	"JUAN RODRÍGUEZ SUÁREZ"	"1"	"2022-06-05 13:13:47"	\N	\N
"561"	"190"	"LASSO DE LA VEGA"	"1"	"2022-06-05 13:13:47"	\N	\N
"562"	"190"	"MARIANO PICÓN SALAS"	"1"	"2022-06-05 13:13:47"	\N	\N
"563"	"190"	"MILLA"	"1"	"2022-06-05 13:13:47"	\N	\N
"564"	"190"	"OSUNA RODRÍGUEZ"	"1"	"2022-06-05 13:13:47"	\N	\N
"565"	"190"	"SAGRARIO"	"1"	"2022-06-05 13:13:47"	\N	\N
"566"	"190"	"EL MORRO"	"1"	"2022-06-05 13:13:47"	\N	\N
"567"	"190"	"LOS NEVADOS"	"1"	"2022-06-05 13:13:47"	\N	\N
"568"	"191"	"ANDRÉS ELOY BLANCO"	"1"	"2022-06-05 13:13:47"	\N	\N
"569"	"191"	"LA VENTA"	"1"	"2022-06-05 13:13:47"	\N	\N
"570"	"191"	"PIÑANGO"	"1"	"2022-06-05 13:13:47"	\N	\N
"571"	"191"	"TIMOTES"	"1"	"2022-06-05 13:13:47"	\N	\N
"572"	"192"	"ELOY PAREDES"	"1"	"2022-06-05 13:13:47"	\N	\N
"573"	"192"	"SAN RAFAEL DE ALCÁZAR"	"1"	"2022-06-05 13:13:47"	\N	\N
"574"	"192"	"SANTA ELENA DE ARENALES"	"1"	"2022-06-05 13:13:47"	\N	\N
"575"	"193"	"SANTA MARÍA DE CAPARO"	"1"	"2022-06-05 13:13:47"	\N	\N
"576"	"194"	"PUEBLO LLANO"	"1"	"2022-06-05 13:13:47"	\N	\N
"577"	"195"	"CACUTE"	"1"	"2022-06-05 13:13:47"	\N	\N
"578"	"195"	"LA TOMA"	"1"	"2022-06-05 13:13:47"	\N	\N
"579"	"195"	"MUCUCHÍES"	"1"	"2022-06-05 13:13:47"	\N	\N
"580"	"195"	"MUCURUBÁ"	"1"	"2022-06-05 13:13:47"	\N	\N
"581"	"195"	"SAN RAFAEL"	"1"	"2022-06-05 13:13:47"	\N	\N
"582"	"196"	"GERÓNIMO MALDONADO"	"1"	"2022-06-05 13:13:47"	\N	\N
"583"	"196"	"BAILADORES"	"1"	"2022-06-05 13:13:47"	\N	\N
"584"	"197"	"TABAY"	"1"	"2022-06-05 13:13:47"	\N	\N
"585"	"198"	"CHIGUARÁ"	"1"	"2022-06-05 13:13:47"	\N	\N
"586"	"198"	"ESTÁNQUEZ"	"1"	"2022-06-05 13:13:47"	\N	\N
"587"	"198"	"LAGUNILLAS"	"1"	"2022-06-05 13:13:47"	\N	\N
"588"	"198"	"LA TRAMPA"	"1"	"2022-06-05 13:13:47"	\N	\N
"589"	"198"	"PUEBLO NUEVO DEL SUR"	"1"	"2022-06-05 13:13:47"	\N	\N
"590"	"198"	"SAN JUAN"	"1"	"2022-06-05 13:13:47"	\N	\N
"591"	"199"	"EL AMPARO"	"1"	"2022-06-05 13:13:47"	\N	\N
"592"	"199"	"EL LLANO"	"1"	"2022-06-05 13:13:47"	\N	\N
"593"	"199"	"SAN FRANCISCO"	"1"	"2022-06-05 13:13:47"	\N	\N
"594"	"199"	"TOVAR"	"1"	"2022-06-05 13:13:47"	\N	\N
"595"	"200"	"INDEPENDENCIA"	"1"	"2022-06-05 13:13:47"	\N	\N
"596"	"200"	"MARÍA DE LA CONCEPCIÓN PALACIOS BLANCO"	"1"	"2022-06-05 13:13:47"	\N	\N
"597"	"200"	"NUEVA BOLIVIA"	"1"	"2022-06-05 13:13:47"	\N	\N
"598"	"200"	"SANTA APOLONIA"	"1"	"2022-06-05 13:13:47"	\N	\N
"599"	"201"	"CAÑO EL TIGRE"	"1"	"2022-06-05 13:13:47"	\N	\N
"600"	"201"	"ZEA"	"1"	"2022-06-05 13:13:47"	\N	\N
"601"	"223"	"ARAGÜITA"	"1"	"2022-06-05 13:13:47"	\N	\N
"602"	"223"	"ARÉVALO GONZÁLEZ"	"1"	"2022-06-05 13:13:47"	\N	\N
"603"	"223"	"CAPAYA"	"1"	"2022-06-05 13:13:47"	\N	\N
"604"	"223"	"CAUCAGUA"	"1"	"2022-06-05 13:13:47"	\N	\N
"605"	"223"	"PANAQUIRE"	"1"	"2022-06-05 13:13:47"	\N	\N
"606"	"223"	"RIBAS"	"1"	"2022-06-05 13:13:47"	\N	\N
"607"	"223"	"EL CAFÉ"	"1"	"2022-06-05 13:13:47"	\N	\N
"608"	"223"	"MARIZAPA"	"1"	"2022-06-05 13:13:47"	\N	\N
"609"	"224"	"CUMBO"	"1"	"2022-06-05 13:13:47"	\N	\N
